id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,scheduled_date_time,home_team_spread,away_team_spread
3099903,543031588,Magtus,Jets,Rams,24,16,False,False,0,1,15,2,False,,0.0,0.0
3099904,543031589,Magtus,Commanders,Eagles,28,21,False,False,0,1,15,2,False,,0.0,0.0
3099911,543031596,Magtus,Packers,Saints,27,23,False,False,0,1,15,2,False,,0.0,0.0
3099910,543031595,Magtus,Cowboys,Buccaneers,16,13,False,False,0,1,15,2,False,,0.0,0.0
3099909,543031594,Magtus,Dolphins,49ers,14,35,False,False,0,1,15,3,False,,0.0,0.0
3099907,543031592,Magtus,Seahawks,Vikings,9,31,False,False,0,1,15,3,False,,0.0,0.0
3099901,543031586,Magtus,Bears,Lions,40,21,False,False,0,1,15,2,False,,0.0,0.0
3099898,543031583,Magtus,Ravens,Steelers,41,52,False,False,0,1,15,3,False,,0.0,0.0
3099897,543031582,Magtus,Chiefs,Texans,31,28,False,False,0,1,15,2,False,,0.0,0.0
3099896,543031581,Magtus,Bengals,Browns,38,21,True,False,0,1,15,2,False,,0.0,0.0
3099905,543031590,Magtus,Panthers,Cardinals,6,23,False,False,0,1,15,3,False,,0.0,0.0
3099899,543031584,Magtus,Falcons,Giants,21,20,False,False,0,1,15,2,False,,0.0,0.0
3099900,543031585,Magtus,Bills,Patriots,24,34,False,False,0,1,15,3,False,,0.0,0.0
3099906,543031591,Magtus,Chargers,Broncos,42,35,False,False,0,1,15,2,False,,0.0,0.0
3099927,543031612,Magtus,49ers,Lions,14,6,False,False,0,1,16,2,False,,0.0,0.0
3099915,543031600,Magtus,Bengals,Broncos,31,27,False,False,0,1,16,2,False,,0.0,0.0
3099916,543031601,Magtus,Rams,Cardinals,42,37,False,False,0,1,16,2,False,,0.0,0.0
3099917,543031602,Magtus,Patriots,Chargers,18,20,False,False,0,1,16,3,False,,0.0,0.0
3099918,543031603,Magtus,Giants,Colts,31,41,False,False,0,1,16,3,False,,0.0,0.0
3099919,543031604,Magtus,Commanders,Falcons,30,27,False,False,0,1,16,2,False,,0.0,0.0
3099925,543031610,Magtus,Eagles,Cowboys,31,6,False,False,0,1,16,2,False,,0.0,0.0
3099921,543031606,Magtus,Vikings,Packers,42,26,False,False,0,1,16,2,False,,0.0,0.0
3099920,543031605,Magtus,Bills,Jets,16,30,False,False,0,1,16,3,False,,0.0,0.0
3099926,543031611,Magtus,Browns,Dolphins,18,24,False,False,0,1,16,3,False,,0.0,0.0
3099924,543031609,Magtus,Jaguars,Titans,0,31,False,False,0,1,16,3,False,,0.0,0.0
3099923,543031608,Magtus,Buccaneers,Panthers,27,35,False,False,0,1,16,3,False,,0.0,0.0
3099922,543031607,Magtus,Saints,Raiders,34,41,False,False,0,1,16,3,False,,0.0,0.0
3099914,543031599,Magtus,Bears,Seahawks,31,19,False,False,0,1,16,2,False,,0.0,0.0
3099912,543031597,Magtus,Steelers,Chiefs,31,24,True,False,0,1,16,2,False,,0.0,0.0
3099913,543031598,Magtus,Texans,Ravens,52,50,False,False,0,1,16,2,False,,0.0,0.0
3099929,543031614,Magtus,Colts,Jaguars,20,24,False,False,0,1,17,3,False,,0.0,0.0
3099933,543031618,Magtus,Cowboys,Commanders,21,22,False,False,0,1,17,3,False,,0.0,0.0
3099932,543031617,Magtus,Titans,Texans,30,10,False,False,0,1,17,2,False,,0.0,0.0
3099930,543031615,Magtus,Lions,Vikings,25,34,False,False,0,1,17,3,False,,0.0,0.0
3099928,543031613,Magtus,Falcons,Panthers,20,35,True,False,0,1,17,3,False,,0.0,0.0
3099939,543031624,Magtus,Broncos,Chiefs,28,31,False,False,0,1,17,3,False,,0.0,0.0
3099941,543031626,Magtus,Cardinals,49ers,17,34,False,False,0,1,17,3,False,,0.0,0.0
3099942,543031627,Magtus,Raiders,Chargers,19,22,False,False,0,1,17,3,False,,0.0,0.0
3099934,543031619,Magtus,Patriots,Bills,42,7,False,False,0,1,17,2,False,,0.0,0.0
3099938,543031623,Magtus,Buccaneers,Saints,34,31,False,False,0,1,17,2,False,,0.0,0.0
3099940,543031625,Magtus,Rams,Seahawks,21,14,False,False,0,1,17,2,False,,0.0,0.0
3099943,543031628,Magtus,Jets,Dolphins,25,21,False,False,0,1,17,2,False,,0.0,0.0
3099936,543031621,Magtus,Eagles,Giants,45,9,False,False,0,1,17,2,False,,0.0,0.0
3099931,543031616,Magtus,Packers,Bears,20,26,False,False,0,1,17,3,False,,0.0,0.0
3099937,543031622,Magtus,Steelers,Bengals,17,45,False,False,0,1,17,3,False,,0.0,0.0
3099935,543031620,Magtus,Ravens,Browns,28,42,False,False,0,1,17,3,False,,0.0,0.0
3307817,543031302,Magtus,Jaguars,Broncos,16,20,True,False,0,1,18,3,False,,0.0,0.0
3307822,543031307,Magtus,Lions,Rams,29,37,False,False,0,1,18,3,False,,0.0,0.0
3307818,543031303,Magtus,Cowboys,49ers,16,24,False,False,0,1,18,3,False,,0.0,0.0
3307821,543031306,Magtus,Ravens,Texans,35,38,False,False,0,1,18,3,False,,0.0,0.0
3307820,543031305,Magtus,Saints,Giants,36,13,False,False,0,1,18,2,False,,0.0,0.0
3307819,543031304,Magtus,Raiders,Colts,15,20,False,False,0,1,18,3,False,,0.0,0.0
3319725,543031301,Magtus,Cowboys,Lions,41,38,False,False,0,1,19,2,False,,0.0,0.0
3319724,543031300,Magtus,Jaguars,Raiders,38,28,False,False,0,1,19,2,False,,0.0,0.0
3319723,543031299,Magtus,Seahawks,Giants,13,29,False,False,0,1,19,3,False,,0.0,0.0
3319722,543031298,Magtus,Bills,Ravens,28,42,True,False,0,1,19,3,False,,0.0,0.0
3334830,543031297,Magtus,Seahawks,Lions,26,19,False,False,0,1,20,2,False,,0.0,0.0
3334829,543031296,Magtus,Bills,Raiders,28,20,True,False,0,1,20,2,False,,0.0,0.0
3346279,543031629,Magtus,Lions,Raiders,21,23,True,False,0,1,22,3,False,,0.0,0.0
3370597,543031626,Magtus,Chiefs,Seahawks,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370599,543031627,Magtus,Cardinals,Jaguars,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370588,543031617,Magtus,Patriots,Falcons,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370586,543031629,Magtus,Bears,Broncos,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370587,543031614,Magtus,Commanders,Texans,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370589,543031625,Magtus,Cowboys,Colts,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370590,543031628,Magtus,Buccaneers,Bengals,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370591,543031618,Magtus,Panthers,Steelers,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370593,543031612,Magtus,Vikings,Bills,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370600,543031615,Magtus,Rams,Titans,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370595,543031616,Magtus,Raiders,Lions,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370596,543031620,Magtus,Packers,Jets,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370585,543031624,Magtus,Eagles,Browns,0,0,True,False,1,0,0,1,False,,0.0,0.0
3370592,543031621,Magtus,Giants,Dolphins,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370594,543031613,Magtus,Saints,Ravens,0,0,False,False,1,0,0,1,False,,0.0,0.0
3370598,543031622,Magtus,49ers,Chargers,0,0,False,False,1,0,0,1,False,,0.0,0.0
3374090,543031607,Magtus,Patriots,Eagles,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374082,543031598,Magtus,Lions,Jets,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374083,543031608,Magtus,Cowboys,Jaguars,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374084,543031611,Magtus,Packers,Chiefs,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374085,543031596,Magtus,Texans,Giants,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374086,543031599,Magtus,Titans,Cardinals,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374087,543031603,Magtus,Commanders,Raiders,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374088,543031604,Magtus,Ravens,Rams,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374089,543031602,Magtus,Chargers,Buccaneers,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374091,543031609,Magtus,Bengals,Seahawks,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374092,543031600,Magtus,Steelers,Bears,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374096,543031597,Magtus,Vikings,Browns,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374093,543031606,Magtus,Dolphins,Panthers,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374094,543031610,Magtus,Colts,Falcons,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374095,543031605,Magtus,Bills,Saints,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374097,543031601,Magtus,Broncos,49ers,0,0,False,False,1,0,1,1,False,,0.0,0.0
3374102,543031580,Magtus,Bengals,Commanders,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374103,543031591,Magtus,Steelers,Falcons,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374108,543031581,Magtus,Texans,Panthers,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374098,543031595,Magtus,Chargers,Cardinals,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374112,543031583,Magtus,Titans,Cowboys,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374111,543031594,Magtus,Dolphins,Rams,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374109,543031585,Magtus,Browns,Saints,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374105,543031582,Magtus,Bills,Packers,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374104,543031593,Magtus,Raiders,Eagles,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374101,543031592,Magtus,Broncos,Vikings,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374099,543031587,Magtus,Jets,49ers,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374106,543031584,Magtus,Colts,Lions,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374107,543031588,Magtus,Jaguars,Giants,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374110,543031590,Magtus,Patriots,Bears,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374113,543031586,Magtus,Ravens,Seahawks,0,0,False,False,1,0,2,1,False,,0.0,0.0
3374100,543031589,Magtus,Chiefs,Buccaneers,0,0,False,False,1,0,2,1,False,,0.0,0.0
3380618,543031572,Magtus,Bengals,Bills,31,17,False,False,1,1,0,2,False,,0.0,0.0
3380619,543031574,Magtus,Jets,Dolphins,0,40,False,False,1,1,0,3,False,,0.0,0.0
3380620,543031576,Magtus,Falcons,Buccaneers,26,29,False,False,1,1,0,3,False,,0.0,0.0
3380615,543031565,Magtus,Vikings,Steelers,30,42,True,False,1,1,0,3,False,,0.0,0.0
3380627,543031575,Magtus,Jaguars,Texans,17,24,False,False,1,1,0,3,False,,0.0,0.0
3380621,543031577,Magtus,Eagles,Commanders,21,6,False,False,1,1,0,2,False,,0.0,0.0
3380622,543031579,Magtus,Chiefs,Raiders,14,38,False,False,1,1,0,3,False,,0.0,0.0
3380623,543031568,Magtus,49ers,Saints,37,27,False,False,1,1,0,2,False,,0.0,0.0
3380624,543031564,Magtus,Cardinals,Titans,24,14,False,False,1,1,0,2,False,,0.0,0.0
3380625,543031570,Magtus,Chargers,Colts,20,27,False,False,1,1,0,3,False,,0.0,0.0
3380616,543031566,Magtus,Packers,Browns,28,29,False,False,1,1,0,3,False,,0.0,0.0
3380628,543031578,Magtus,Cowboys,Giants,37,31,False,False,1,1,0,2,False,,0.0,0.0
3380629,543031573,Magtus,Rams,Seahawks,39,25,False,False,1,1,0,2,False,,0.0,0.0
3380626,543031571,Magtus,Broncos,Patriots,34,28,False,False,1,1,0,2,False,,0.0,0.0
3380630,543031567,Magtus,Lions,Ravens,38,17,False,False,1,1,0,2,False,,0.0,0.0
3380617,543031569,Magtus,Panthers,Bears,6,24,False,False,1,1,0,3,False,,0.0,0.0
3392566,543031550,Magtus,Steelers,Ravens,38,27,False,False,1,1,1,2,False,,0.0,0.0
3392558,543031551,Magtus,Browns,Vikings,3,23,True,False,1,1,1,3,False,,0.0,0.0
3392559,543031552,Magtus,Saints,Falcons,23,13,False,False,1,1,1,2,False,,0.0,0.0
3392560,543031553,Magtus,Commanders,Cowboys,38,44,False,False,1,1,1,3,False,,0.0,0.0
3392561,543031555,Magtus,Bears,Lions,37,34,False,False,1,1,1,2,False,,0.0,0.0
3392562,543031556,Magtus,Eagles,Giants,28,20,False,False,1,1,1,2,False,,0.0,0.0
3392565,543031562,Magtus,Jets,Bengals,17,19,False,False,1,1,1,3,False,,0.0,0.0
3392567,543031554,Magtus,Cardinals,Panthers,27,17,False,False,1,1,1,2,False,,0.0,0.0
3392568,543031548,Magtus,Patriots,Buccaneers,27,41,False,False,1,1,1,3,False,,0.0,0.0
3392571,543031560,Magtus,Broncos,Texans,40,29,False,False,1,1,1,2,False,,0.0,0.0
3392563,543031557,Magtus,Packers,Rams,24,27,False,False,1,1,1,3,False,,0.0,0.0
3392573,543031563,Magtus,Chargers,Chiefs,29,26,False,False,1,1,1,2,False,,0.0,0.0
3392572,543031561,Magtus,Raiders,Colts,10,38,False,False,1,1,1,3,False,,0.0,0.0
3392570,543031559,Magtus,49ers,Seahawks,48,28,False,False,1,1,1,2,False,,0.0,0.0
3392569,543031549,Magtus,Titans,Jaguars,45,16,False,False,1,1,1,2,False,,0.0,0.0
3392564,543031558,Magtus,Dolphins,Bills,41,0,False,False,1,1,1,2,False,,0.0,0.0
3392581,543031547,Magtus,Colts,Chiefs,23,7,False,False,1,1,2,2,False,,0.0,0.0
3392589,543031546,Magtus,Eagles,Panthers,9,34,False,False,1,1,2,3,False,,0.0,0.0
3392574,543031535,Magtus,Saints,Lions,37,21,False,False,1,1,2,2,False,,0.0,0.0
3392584,543031534,Magtus,Falcons,Packers,22,28,False,False,1,1,2,3,False,,0.0,0.0
3392583,543031533,Magtus,Commanders,Raiders,27,24,False,False,1,1,2,2,False,,0.0,0.0
3392582,543031532,Magtus,Giants,Broncos,38,24,True,True,1,1,2,2,False,,0.0,0.0
3392585,543031537,Magtus,Cardinals,Bengals,28,25,False,False,1,1,2,2,False,,0.0,0.0
3392586,543031543,Magtus,49ers,Buccaneers,33,27,False,False,1,1,2,2,False,,0.0,0.0
3392587,543031545,Magtus,Seahawks,Cowboys,31,59,False,False,1,1,2,3,False,,0.0,0.0
3392588,543031544,Magtus,Bills,Jets,6,27,False,False,1,1,2,3,False,,0.0,0.0
3392578,543031540,Magtus,Vikings,Bears,0,38,False,False,1,1,2,3,False,,0.0,0.0
3392579,543031541,Magtus,Titans,Texans,31,38,False,False,1,1,2,3,False,,0.0,0.0
3392575,543031536,Magtus,Jaguars,Rams,18,21,False,False,1,1,2,3,False,,0.0,0.0
3392577,543031539,Magtus,Steelers,Chargers,25,24,False,False,1,1,2,2,False,,0.0,0.0
3392580,543031542,Magtus,Browns,Ravens,31,28,False,False,1,1,2,2,False,,0.0,0.0
3392576,543031538,Magtus,Patriots,Dolphins,18,33,False,False,1,1,2,3,False,,0.0,0.0
3392602,543031527,Magtus,Seahawks,Cardinals,20,14,False,False,1,1,3,2,False,,0.0,0.0
3392592,543031522,Magtus,Commanders,Lions,27,49,False,False,1,1,3,3,False,,0.0,0.0
3392593,543031523,Magtus,Cowboys,Saints,30,24,False,False,1,1,3,2,False,,0.0,0.0
3392598,543031517,Magtus,Rams,49ers,16,28,False,False,1,1,3,3,False,,0.0,0.0
3392590,543031520,Magtus,Titans,Bengals,3,19,True,False,1,1,3,3,False,,-3.0,3.0
3392591,543031521,Magtus,Falcons,Patriots,34,28,False,False,1,1,3,2,False,,0.0,0.0
3392594,543031524,Magtus,Jaguars,Colts,33,14,False,False,1,1,3,2,False,,0.0,0.0
3392595,543031525,Magtus,Steelers,Bears,49,35,False,False,1,1,3,2,False,,0.0,0.0
3392600,543031518,Magtus,Panthers,Jets,17,13,False,False,1,1,3,2,False,,0.0,0.0
3392605,543031531,Magtus,Giants,Eagles,27,21,False,False,1,1,3,2,False,,0.0,0.0
3392596,543031528,Magtus,Packers,Vikings,23,13,False,False,1,1,3,2,False,,0.0,0.0
3392597,543031529,Magtus,Browns,Bills,34,31,False,False,1,1,3,2,False,,0.0,0.0
3392599,543031516,Magtus,Broncos,Chiefs,36,24,False,False,1,1,3,2,False,,0.0,0.0
3392601,543031519,Magtus,Buccaneers,Dolphins,5,38,False,False,1,1,3,3,False,,0.0,0.0
3392603,543031530,Magtus,Ravens,Raiders,44,54,False,False,1,1,3,3,False,,0.0,0.0
3392604,543031526,Magtus,Texans,Chargers,35,24,False,False,1,1,3,2,False,,0.0,0.0
3392621,543031515,Magtus,Eagles,Bears,13,30,False,False,1,1,4,3,False,,0.0,0.0
3392606,543031503,Magtus,Lions,Raiders,42,14,True,True,1,1,4,2,False,,3.5,-3.5
3392608,543031506,Magtus,Buccaneers,Saints,31,28,False,False,1,1,4,2,False,,0.0,0.0
3392609,543031508,Magtus,Panthers,Patriots,40,19,False,False,1,1,4,2,False,,0.0,0.0
3392619,543031507,Magtus,Falcons,Seahawks,30,23,False,False,1,1,4,2,False,,0.0,0.0
3392618,543031514,Magtus,49ers,Steelers,24,16,False,False,1,1,4,2,False,,0.0,0.0
3392617,543031505,Magtus,Rams,Cardinals,24,18,False,False,1,1,4,2,False,,0.0,0.0
3392616,543031502,Magtus,Dolphins,Colts,15,21,False,False,1,1,4,3,False,,0.0,0.0
3392615,543031501,Magtus,Broncos,Cowboys,24,28,False,False,1,1,4,3,False,,0.0,0.0
3392614,543031500,Magtus,Chargers,Giants,30,27,False,False,1,1,4,2,False,,0.0,0.0
3392613,543031513,Magtus,Bengals,Vikings,21,24,False,False,1,1,4,3,False,,0.0,0.0
3392612,543031512,Magtus,Chiefs,Texans,0,32,False,False,1,1,4,3,False,,0.0,0.0
3392611,543031511,Magtus,Packers,Commanders,22,15,False,False,1,1,4,2,False,,0.0,0.0
3392607,543031504,Magtus,Bills,Jaguars,47,41,False,False,1,1,4,2,False,,0.0,0.0
3392610,543031509,Magtus,Jets,Titans,28,31,False,False,1,1,4,3,False,,0.0,0.0
3392620,543031510,Magtus,Ravens,Browns,48,45,False,False,1,1,4,2,False,,0.0,0.0
3392631,543031495,Magtus,49ers,Cardinals,33,27,False,False,1,1,5,2,False,,0.0,0.0
3392632,543031487,Magtus,Eagles,Broncos,17,23,False,False,1,1,5,3,False,,0.0,0.0
3392630,543031492,Magtus,Rams,Panthers,10,12,False,False,1,1,5,3,False,,0.0,0.0
3392633,543031491,Magtus,Chargers,Jaguars,28,10,False,False,1,1,5,2,False,,0.0,0.0
3392622,543031488,Magtus,Commanders,Giants,50,47,False,False,1,1,5,2,False,,0.0,0.0
3392623,543031489,Magtus,Jets,Bills,41,7,False,False,1,1,5,2,False,,0.0,0.0
3392624,543031490,Magtus,Colts,Titans,0,28,False,False,1,1,5,3,False,,0.0,0.0
3392625,543031493,Magtus,Steelers,Bengals,24,39,False,False,1,1,5,3,False,,0.0,0.0
3392626,543031494,Magtus,Dolphins,Falcons,45,0,False,False,1,1,5,2,False,,0.0,0.0
3392627,543031496,Magtus,Browns,Lions,32,55,False,False,1,1,5,3,False,,0.0,0.0
3392628,543031499,Magtus,Vikings,Ravens,41,14,False,False,1,1,5,2,False,,0.0,0.0
3392629,543031486,Magtus,Texans,Seahawks,31,7,True,True,1,1,5,2,False,,7.5,-7.5
3392634,543031497,Magtus,Patriots,Saints,32,35,False,False,1,1,5,3,False,,0.0,0.0
3392635,543031498,Magtus,Bears,Packers,28,7,False,False,1,1,5,2,False,,0.0,0.0
3392641,543031482,Magtus,Chiefs,Chargers,21,14,False,False,1,1,6,2,False,,0.0,0.0
3392645,543031476,Magtus,Raiders,Jaguars,42,45,True,True,1,1,6,3,False,,0.0,0.0
3392646,543031477,Magtus,Seahawks,Rams,35,48,False,False,1,1,6,3,False,,0.0,0.0
3392647,543031483,Magtus,Giants,Falcons,28,35,False,False,1,1,6,3,False,,0.0,0.0
3392639,543031480,Magtus,Ravens,Steelers,39,29,False,False,1,1,6,2,False,,0.0,0.0
3392640,543031481,Magtus,Patriots,Bengals,14,41,False,False,1,1,6,3,False,,0.0,0.0
3392638,543031479,Magtus,Packers,Cowboys,24,27,False,False,1,1,6,3,False,,0.0,0.0
3392642,543031484,Magtus,Commanders,Eagles,17,24,False,False,1,1,6,3,False,,0.0,0.0
3392636,543031475,Magtus,Texans,Browns,49,32,False,False,1,1,6,2,False,,0.0,0.0
3392643,543031473,Magtus,Vikings,Lions,44,29,False,False,1,1,6,2,False,,0.0,0.0
3392637,543031478,Magtus,Bills,Dolphins,15,55,False,False,1,1,6,3,False,,0.0,0.0
3392648,543031485,Magtus,Broncos,Titans,21,38,False,False,1,1,6,3,False,,0.0,0.0
3392644,543031474,Magtus,Buccaneers,Colts,13,41,False,False,1,1,6,3,False,,0.0,0.0
3392660,543031462,Magtus,Cardinals,Rams,24,27,False,False,1,1,7,3,False,,0.0,0.0
3392662,543031471,Magtus,Broncos,Chargers,38,14,False,False,1,1,7,2,False,,0.0,0.0
3392661,543031468,Magtus,Falcons,49ers,27,30,False,False,1,1,7,3,False,,0.0,0.0
3392655,543031469,Magtus,Panthers,Saints,32,20,False,False,1,1,7,2,False,,0.0,0.0
3392654,543031467,Magtus,Commanders,Dolphins,8,28,False,False,1,1,7,3,False,,0.0,0.0
3392653,543031466,Magtus,Colts,Jaguars,31,21,False,False,1,1,7,2,False,,0.0,0.0
3392652,543031465,Magtus,Eagles,Jets,31,24,True,True,1,1,7,2,False,,-3.5,3.5
3392657,543031458,Magtus,Packers,Bears,35,43,False,False,1,1,7,3,False,,0.0,0.0
3392651,543031463,Magtus,Buccaneers,Vikings,45,31,False,False,1,1,7,2,False,,0.0,0.0
3392650,543031461,Magtus,Chiefs,Titans,19,38,False,False,1,1,7,3,False,,0.0,0.0
3392663,543031472,Magtus,Steelers,Patriots,33,21,False,False,1,1,7,2,False,,0.0,0.0
3392649,543031460,Magtus,Lions,Seahawks,56,7,False,False,1,1,7,2,False,,0.0,0.0
3392656,543031470,Magtus,Ravens,Bengals,17,49,False,False,1,1,7,3,False,,0.0,0.0
3392659,543031459,Magtus,Cowboys,Bills,34,38,False,False,1,1,7,3,False,,6.0,-6.0
3392658,543031464,Magtus,Raiders,Giants,34,23,False,False,1,1,7,2,False,,0.0,0.0
3392664,543031449,Magtus,Jets,Browns,41,28,False,False,1,1,8,2,False,,0.0,0.0
3392673,543031445,Magtus,Dolphins,Patriots,30,27,False,False,1,1,8,2,False,,6.0,-6.0
3392672,543031444,Magtus,Eagles,Chiefs,20,24,False,False,1,1,8,3,False,,0.0,0.0
3392669,543031454,Magtus,Bears,Cardinals,42,14,False,False,1,1,8,2,False,,0.0,0.0
3392674,543031447,Magtus,Texans,Raiders,51,24,False,False,1,1,8,2,False,,0.0,0.0
3392666,543031451,Magtus,Buccaneers,Bills,31,10,False,False,1,1,8,2,False,,0.0,0.0
3392668,543031453,Magtus,Titans,Seahawks,49,31,False,False,1,1,8,2,False,,0.0,0.0
3392675,543031448,Magtus,Falcons,Saints,28,41,False,False,1,1,8,3,False,,0.0,0.0
3392670,543031456,Magtus,Panthers,49ers,7,14,False,False,1,1,8,3,False,,0.0,0.0
3392676,543031455,Magtus,Colts,Rams,31,37,False,False,1,1,8,3,False,,0.0,0.0
3392677,543031457,Magtus,Vikings,Giants,27,17,False,False,1,1,8,2,False,,0.0,0.0
3392665,543031450,Magtus,Cowboys,Lions,44,28,True,True,1,1,8,2,False,,2.5,-2.5
3392667,543031452,Magtus,Steelers,Packers,30,0,False,False,1,1,8,2,False,,0.0,0.0
3392671,543031446,Magtus,Broncos,Commanders,38,24,False,False,1,1,8,2,False,,0.0,0.0
3392680,543031434,Magtus,Jets,Patriots,26,14,False,False,1,1,9,2,False,,0.0,0.0
3392683,543031438,Magtus,Panthers,Falcons,24,21,False,False,1,1,9,2,False,,4.0,-4.0
3392685,543031430,Magtus,Rams,Texans,20,24,False,False,1,1,9,3,False,,0.0,0.0
3392688,543031442,Magtus,Seahawks,Colts,21,49,False,False,1,1,9,3,False,,0.0,0.0
3392689,543031443,Magtus,Chargers,Broncos,14,28,False,False,1,1,9,3,False,,0.0,0.0
3392687,543031436,Magtus,49ers,Commanders,13,21,False,False,1,1,9,3,False,,0.0,0.0
3392686,543031433,Magtus,Raiders,Bills,17,7,True,True,1,1,9,2,False,,0.0,0.0
3392682,543031437,Magtus,Bengals,Ravens,31,23,False,False,1,1,9,2,False,,0.0,0.0
3392678,543031431,Magtus,Chiefs,Cowboys,44,56,False,False,1,1,9,3,False,,0.0,0.0
3392690,543031440,Magtus,Packers,Lions,38,24,False,False,1,1,9,2,False,,0.0,0.0
3392684,543031439,Magtus,Browns,Steelers,7,28,False,False,1,1,9,3,False,,0.0,0.0
3392691,543031441,Magtus,Buccaneers,Cardinals,7,27,False,False,1,1,9,3,False,,0.0,0.0
3392681,543031435,Magtus,Bears,Vikings,26,25,False,False,1,1,9,2,False,,0.0,0.0
3392679,543031432,Magtus,Saints,Jaguars,30,3,False,False,1,1,9,2,False,,0.0,0.0
3392693,543031419,Magtus,Colts,Texans,10,38,False,False,1,1,10,3,False,,0.0,0.0
3392698,543031425,Magtus,Titans,49ers,49,23,False,False,1,1,10,2,False,,0.0,0.0
3392700,543031417,Magtus,Commanders,Chargers,12,14,False,False,1,1,10,3,False,,0.0,0.0
3392702,543031416,Magtus,Giants,Patriots,20,31,True,True,1,1,10,3,False,,0.0,0.0
3392705,543031426,Magtus,Saints,Buccaneers,16,21,False,False,1,1,10,3,False,,0.0,0.0
3392706,543031429,Magtus,Bengals,Dolphins,14,12,False,False,1,1,10,2,False,,0.0,0.0
3392694,543031420,Magtus,Lions,Eagles,14,27,False,False,1,1,10,3,False,,0.0,0.0
3392692,543031418,Magtus,Bears,Browns,42,30,False,False,1,1,10,2,False,,0.0,0.0
3392701,543031415,Magtus,Cowboys,Vikings,28,27,False,False,1,1,10,2,False,,0.0,0.0
3392704,543031421,Magtus,Raiders,Broncos,14,13,False,False,1,1,10,2,False,,0.0,0.0
3392703,543031427,Magtus,Cardinals,Falcons,10,27,False,False,1,1,10,3,False,,0.0,0.0
3392695,543031422,Magtus,Ravens,Packers,20,17,False,False,1,1,10,2,False,,0.0,0.0
3392697,543031424,Magtus,Steelers,Jets,25,24,False,False,1,1,10,2,False,,0.0,0.0
3392699,543031428,Magtus,Jaguars,Chiefs,17,31,False,False,1,1,10,3,False,,0.0,0.0
3392696,543031423,Magtus,Bills,Panthers,27,51,False,False,1,1,10,3,False,,0.0,0.0
3392722,543031406,Magtus,Texans,Titans,28,52,False,False,1,1,11,3,False,,0.0,0.0
3392729,543031405,Magtus,Seahawks,Buccaneers,7,37,False,False,1,1,11,3,False,,0.0,0.0
3392724,543031409,Magtus,Commanders,Vikings,14,22,False,False,1,1,11,3,False,,0.0,0.0
3392732,543031404,Magtus,Ravens,Patriots,27,9,False,False,1,1,11,2,False,,0.0,0.0
3392731,543031403,Magtus,Rams,Falcons,28,21,False,False,1,1,11,2,False,,0.0,0.0
3392723,543031407,Magtus,Jaguars,Cardinals,14,21,False,False,1,1,11,3,False,,0.0,0.0
3392735,543031414,Magtus,Bengals,Browns,17,0,False,False,1,1,11,2,False,,0.0,0.0
